alert_key,probability
364150,0.005833116
361835,0.0045017614
354628,0.00029114404
374776,0.0
370711,0.0
355555,8.5541724e-05
367567,0.0
373667,0.0
371071,0.0
359945,2.7878782e-06
369630,0.0
373443,0.0
374325,0.0
361570,0.00013388786
364321,6.2048304e-05
368819,0.0
352298,7.0695474e-05
361550,0.0009445588
377497,0.0
370557,0.0
361002,1.3455204e-05
354223,7.0695474e-05
366838,0.0
358621,0.0001164034
369792,0.0
370743,0.0
357304,0.024568975
361278,2.654152e-05
371037,0.0
362858,0.0011652618
376049,0.0
377857,0.0
358432,0.0014024976
361302,0.00031083802
356969,8.487302e-05
358239,0.00039918456
370889,0.0
365448,0.0
375282,0.0
359487,0.00019010185
354973,6.6187386e-06
377628,0.0
361581,2.7878782e-06
367383,0.0
357327,0.002167334
362934,0.020602088
372958,0.0
365559,0.0
364452,0.0021595152
352330,0.01569217
355347,0.00015228214
376088,0.0
358167,0.00035652527
374107,0.0
360388,0.03734472
377473,0.0
354407,8.147379e-05
363455,0.5185704
368852,0.0
374122,0.0
371963,0.0
364610,1.5449272e-05
364303,0.00032571115
377793,0.0
357841,9.846345e-06
358726,2.394967e-05
355755,0.00065205235
371624,0.0
355827,7.4911775e-05
369604,0.0
375265,0.0
365704,0.0
353386,0.00015317631
372352,0.0
373657,0.0
374305,0.0
361837,0.001766521
370707,0.0
368709,0.0
361689,0.00012539537
368139,0.0
369007,0.0
372914,0.0
356429,0.0022141817
360577,0.0045017614
362479,0.00011779536
376979,0.0
361592,1.3582166e-05
363339,8.006952e-05
376887,0.0
371379,0.0
367578,0.0
372893,0.0
361864,0.008644991
374769,0.0
370369,0.0
364023,0.010122697
361015,6.311624e-05
368827,0.0
370384,0.0
358828,0.03534121
373392,0.0
371406,0.0
360147,0.00012104512
352503,0.020219252
359737,0.0032915194
360069,0.004512827
375051,0.0
367871,0.0
377479,0.0
377472,0.0
359959,1.3582166e-05
360263,0.0006552397
353879,0.0004100396
355548,0.00032049287
367213,0.0
354970,0.00016922105
352705,0.00031083802
361998,5.763384e-05
375185,0.0
366847,0.0
369432,0.0
363346,0.09265989
370719,0.0
356409,0.005002714
373672,0.0
356305,0.00044204548
361273,0.17486225
372358,0.0
359925,0.00055391574
374172,0.0
368038,0.0
367903,0.0
373436,0.0
353823,9.846345e-06
361859,0.00017453551
372261,0.0
364724,0.0014362227
358298,1.3582166e-05
354045,0.00014028669
363900,0.0014362227
361445,0.006215688
364778,0.0001679324
355716,9.846345e-06
360062,0.00019409967
369121,0.0
361266,0.00021066902
369029,0.0
352819,2.2071592e-05
377607,0.0
372328,0.0
371062,0.0
376227,0.0
362947,0.037470162
358601,0.00036767556
359638,1.9554787e-05
371620,0.0
352484,0.00020256819
372781,0.0
366680,0.0
357858,0.0010904055
364323,0.00031083802
377778,0.0
355772,7.888781e-06
367198,0.0
352680,0.000586062
360085,0.00013495982
374632,0.0
364592,1.3481149e-05
357303,4.166598e-05
357874,0.027562886
365588,0.0
363774,0.02253253
373964,0.0
353077,8.006952e-05
365875,0.0
355737,0.0018800927
359785,0.00993157
373271,0.0
353890,6.292309e-05
354604,0.020723566
357468,1.5449272e-05
356736,0.0003444011
363328,0.028961139
364603,0.0002510089
360029,6.853382e-05
354819,7.542724e-05
366982,0.0
368167,0.0
367380,0.0
355424,2.2801605e-05
352312,0.00015797597
357292,0.007346112
372804,0.0
357712,0.00022343041
376476,0.0
362715,0.00634882
365244,0.0
353376,0.00024286417
369474,0.0
374131,0.0
356372,0.0032825428
371069,0.0
370539,0.0
358280,0.018860769
376881,0.0
364464,2.341185e-05
368401,0.0
355402,7.557266e-06
359398,6.292309e-05
370219,0.0
358034,0.002256898
363756,1.9100444e-05
353843,2.9126742e-05
369024,0.0
367562,0.0
359848,0.00032049287
369965,0.0
374303,0.0
365558,0.0
360814,3.6902748e-05
354633,0.00029990642
369328,0.0
369986,0.0
375203,0.0
355740,0.0013142788
354670,1.5485632e-05
357291,0.021823248
358837,0.010122697
352692,0.037257135
367016,0.0
369306,0.0
354440,0.025645196
361545,0.0013267626
367524,0.0
371288,0.0
377349,0.0
356248,2.9822804e-06
357318,0.00026136893
354629,0.0006552397
359468,0.00026344697
363571,0.007129309
373670,0.0
377457,0.0
360521,0.03502937
364687,0.00011779536
359762,0.0037695281
357482,0.0050204187
378245,0.0
361145,0.010270784
355545,3.1856096e-05
364670,8.069959e-06
374731,0.0
365271,0.0
355171,0.008014143
359365,0.0013267626
367704,0.0
369336,0.0
373391,0.0
375450,0.0
373275,0.0
359339,3.0538933e-05
363590,0.00027773794
364964,0.00033496445
358626,1.5485632e-05
370547,0.0
367234,0.0
367703,0.0
373931,0.0
355546,0.0044540786
377962,0.0
365587,0.0
365731,0.0
364729,6.460046e-05
370230,0.0
363157,0.00031083802
354968,0.00014028669
377356,0.0
373124,0.0
358740,0.0037035404
373109,0.0
377459,0.0
364163,0.0013142788
375919,0.0
371260,0.0
375312,0.0
362914,0.012793006
373252,0.0
374593,0.0
353875,2.7878782e-06
368701,0.0
361986,1.4365355e-05
367648,0.0
364728,0.020602088
357861,0.00016588181
365430,0.0
369468,0.0
374610,0.0
369944,0.0
368259,0.0
363034,0.00073814887
374741,0.0
354625,0.00023439089
368673,0.0
370223,0.0
370703,0.0
364926,0.00013747741
364332,0.0038541919
364599,0.01815451
366682,0.0
373475,0.0
364460,0.030639106
361594,6.292309e-05
372533,0.0
368234,0.0
355146,1.3481149e-05
363712,0.00055391574
366631,0.0
355540,0.0057865633
355389,0.0006552397
375605,0.0
375609,0.0
358975,2.654152e-05
356220,8.00177e-05
364011,0.0058225095
357295,0.0019255183
373684,0.0
376335,0.0
356403,0.0026312422
368286,0.0
376339,0.0
365436,0.0
357526,0.0017092826
355198,6.2048304e-05
366491,0.0
364715,0.0006552397
357209,0.0023453985
362952,2.2801605e-05
362891,0.0023453985
370221,0.0
372112,0.0
366064,0.0
373967,0.0
375751,0.0
371810,0.0
369486,0.0
360655,0.003428711
368723,0.0
359954,0.0072028115
376904,0.0
367378,0.0
366654,0.0
376825,0.0
365207,0.0
352476,0.007747597
362015,0.04378383
355521,3.6147136e-05
359777,0.00010360179
373213,0.0
374908,0.0
360610,0.0008576947
356950,0.00042785163
363584,0.010122697
355561,1.7933015e-05
367556,0.0
366993,0.0
370578,0.0
375932,0.0
352342,7.147877e-05
370880,0.0
353582,6.2048304e-05
365163,0.0
371072,0.0
370165,0.0
367709,0.0
356043,1.9554787e-05
359633,0.0037630536
358479,0.00023976342
376905,0.0
364299,0.00016042095
354258,0.00046993932
376999,0.0
361162,6.292309e-05
376882,0.0
359126,0.00032049287
357817,1.2422165e-05
359110,3.6902748e-05
356792,5.9383725e-05
372263,0.0
359947,0.00044204548
377640,0.0
366855,0.0
367730,0.0
375858,0.0
377498,0.0
371369,0.0
370286,0.0
353867,7.888781e-06
353072,0.006628592
365884,0.0
358048,4.166598e-05
354944,4.629578e-05
371291,0.0
360529,0.018683165
369473,0.0
361577,2.9822804e-06
358471,0.00085737684
363695,6.914456e-06
361976,0.000994476
367723,0.0
358717,0.00076060067
377449,0.0
359393,0.0016999543
375792,0.0
369421,0.0
372787,0.0
365249,0.0
368550,0.0
373217,0.0
364703,0.000623788
375791,0.0
357066,6.914456e-06
369153,0.0
374500,0.0
361433,0.00011361011
359636,7.0695474e-05
373473,0.0
361692,4.629578e-05
358197,3.5385356e-06
352715,1.1935228e-05
360843,5.763384e-05
366957,0.0
376932,0.0
370518,0.0
362859,0.0033833506
371990,0.0
362478,0.034339163
365890,0.0
353243,8.487302e-05
363128,7.062162e-05
369021,0.0
360812,3.5385356e-06
355215,0.0022141817
357628,0.010571864
377927,0.0
373070,0.0
363780,0.0020103727
364015,0.00046464513
358731,0.0004018419
356405,3.6675792e-05
370709,0.0
371083,0.0
374777,0.0
355522,1.328159e-05
372891,0.0
372767,0.0
372329,0.0
371983,0.0
357692,6.7029636e-05
353404,0.012881046
377371,0.0
356050,0.00029114404
372345,0.0
369597,0.0
367223,0.0
354792,0.0037695281
364447,0.00091380056
353560,0.0009845392
361698,0.08206621
353366,3.6147136e-05
362287,0.00010420408
373435,0.0
368996,0.0
357457,0.0014024976
364135,0.0013644723
356054,0.00029990642
366672,0.0
376810,0.0
371295,0.0
378427,0.0
357456,0.0010073065
378231,0.0
372788,0.0
376500,0.0
356307,0.0004100396
371293,0.0
377428,0.0
367557,0.0
361710,4.0764528e-05
355800,0.00013677486
369542,0.0
365782,0.0
356014,0.05012132
370140,0.0
367568,0.0
358462,0.00017338981
369962,0.0
354040,0.010122697
365008,0.07959831
367589,0.0
371781,0.0
372541,0.0
370260,0.0
371829,0.0
367548,0.0
373673,0.0
376511,0.0
358622,8.006952e-05
356628,0.0061735543
357079,0.0045017614
361123,0.0005287177
367591,0.0
356188,0.020219252
355542,0.0003859216
360559,9.56668e-06
370931,0.0
360074,2.6938995e-05
366962,0.0
353074,0.00062628044
366700,0.0
370579,0.0
374738,0.0
377372,0.0
353359,0.00012929851
368406,0.0
354668,1.7636668e-05
364035,0.00014390307
374293,0.0
368404,0.0
371363,0.0
363862,0.0009304796
357278,1.9554787e-05
374615,0.0
368568,0.0
358847,0.0014386681
377478,0.0
359759,1.1915814e-05
358457,0.004512827
366873,0.0
357499,1.37748975e-05
353825,0.00012385349
367390,0.0
354212,0.00010833916
367393,0.0
368850,0.0
356599,7.0695474e-05
377615,0.0
377784,0.0
370588,0.0
352857,0.010568833
377186,0.0
360600,0.00031083802
370580,0.0
365004,1.7933015e-05
371984,0.0
371992,0.0
366976,0.0
374926,0.0
355793,0.005002714
359774,0.008387597
371614,0.0
367221,0.0
366247,0.0
359491,0.0006074107
360250,0.010761608
372339,0.0
355570,0.00021460046
367302,0.0
353855,0.00010360179
367232,0.0
361707,0.000100359954
368835,0.0
356924,0.00021264836
370925,0.0
372792,0.0
359536,0.43932468
364008,0.007129309
371091,0.0
361308,1.6213537e-05
361018,8.006952e-05
364672,9.3361035e-05
357290,0.017777218
373260,0.0
374125,0.0
358480,0.0038541919
369957,0.0
355900,0.0010670603
365800,0.0
363776,0.00022262237
360090,0.0019133077
365885,0.0
370570,0.0
370926,0.0
352480,0.0026500823
353201,0.0007679368
353541,0.0011391882
366109,0.0
359731,8.3037965e-05
366504,0.0
377482,0.0
360849,1.7933015e-05
372546,0.0
361021,0.00036920648
354238,0.086851574
353569,0.002907968
369313,0.0
357216,0.0052946727
376894,0.0
375916,0.0
369993,0.0
361010,0.029628474
371068,0.0
360588,0.0012670875
368588,0.0
375909,0.0
352693,0.034339163
369303,0.0
366088,0.0
360039,0.0009835463
367007,0.0
353864,4.7150847e-05
358453,0.007808556
354431,1.9100444e-05
353065,0.024568975
367590,0.0
353383,0.00048657905
367922,0.0
358220,0.005634538
356018,5.0642106e-05
360077,0.0005349957
366239,0.0
365253,0.0
376867,0.0
369970,0.0
366257,0.0
354453,0.00010315464
359382,0.00085903966
354622,0.0021473148
374329,0.0
374915,0.0
354947,9.173879e-05
366678,0.0
360094,0.0017092826
378406,0.0
354402,0.0004015459
372887,0.0
366684,0.0
378067,0.0
354435,0.00026365655
359767,8.00177e-05
358568,0.00015228214
356075,1.4692446e-05
359771,0.00065205235
370255,0.0
367017,0.0
369429,0.0
368825,0.0
352870,4.353559e-05
363740,0.0045017614
366691,0.0
357658,3.5385356e-06
357119,0.0022173158
353407,0.00014028669
374425,0.0
362727,0.00014028669
354596,0.0028645152
362233,2.7878782e-06
361117,0.00012389294
375304,0.0
368187,0.0
355672,0.00038588312
378379,0.0
372320,0.0
354061,0.009266959
365582,0.0
357521,0.06826399
375174,0.0
371283,0.0
364788,0.005765153
355379,8.428288e-05
363341,0.00046993932
374713,0.0
366973,0.0
370749,0.0
358454,0.005002714
372164,0.0
354643,4.166598e-05
371649,0.0
359657,4.166598e-05
372351,0.0
369321,0.0
361025,1.5485632e-05
371078,0.0
366002,0.0
363032,4.393883e-06
354024,4.629578e-05
368970,0.0
377360,0.0
356249,0.00993157
371960,0.0
352683,0.00032571115
368071,0.0
363317,9.706557e-07
359680,1.4692446e-05
365565,0.0
359121,0.00010184764
353399,0.00026982802
369956,0.0
359220,0.0023453985
367394,0.0
360492,0.00075515197
367844,0.0
353041,7.0695474e-05
352465,3.6147136e-05
360393,0.00027227038
368291,0.0
363868,5.0642106e-05
358276,0.006843168
354229,5.0081697e-05
375754,0.0
358233,0.00014028669
356734,3.603978e-05
372882,0.0
366202,0.0
357109,0.01597143
367877,0.0
369478,0.0
365732,0.0
366116,0.0
356399,0.0071322694
376879,0.0
358410,0.00055391574
362207,0.010400449
361989,0.0002906939
370282,0.0
361865,0.02220655
358211,0.00048657905
357445,0.00014108352
375562,0.0
355780,0.0071322694
357095,0.004559937
369794,0.0
359856,0.00044762553
352309,0.021823248
375910,0.0
372137,0.0
372904,0.0
366250,0.0
358974,0.00032571115
369146,0.0
363152,0.0012670875
361715,5.5402106e-05
378237,0.0
357281,0.0014320177
359675,1.5485632e-05
362296,0.0001679324
371092,0.0
364496,6.292309e-05
372802,0.0
359263,0.00012985316
371617,0.0
369959,0.0
377647,0.0
357262,3.9905222e-05
355538,0.00048657905
355899,2.7878782e-06
368676,0.0
360991,0.0006552397
373373,0.0
364012,4.629578e-05
373218,0.0
364639,0.0066453293
371961,0.0
358456,0.00013677486
367228,0.0
354667,0.0001679324
358725,0.5185704
367742,0.0
370591,0.0
371060,0.0
376877,0.0
372359,0.0
357567,0.00013560792
363039,6.292309e-05
377338,0.0
375778,0.0
372252,0.0
356411,0.004559937
359950,0.7061557
352684,2.654152e-05
366668,0.0
375920,0.0
369300,0.0
368281,0.0
364286,7.072049e-05
359481,2.654152e-05
355731,1.1915814e-05
375369,0.0
361277,0.00015572453
360233,0.00031358327
374734,0.0
376446,0.0
354573,0.0009613956
378078,0.0
360082,0.0022173158
372247,0.0
358846,6.6187386e-06
354935,3.6902748e-05
368863,0.0
356644,0.0003649091
355901,0.00044204548
360249,8.069959e-06
364669,2.654152e-05
360653,2.7878782e-06
356783,0.0027671852
361299,6.2048304e-05
358769,0.30345252
376502,0.0
352872,0.0012731871
377791,0.0
364689,0.0006074107
373182,0.0
353394,0.0011811357
357852,3.6241436e-05
368041,0.0
364993,0.002307079
355382,0.0013523774
373991,0.0
353870,0.012038917
364709,0.00018415382
356173,0.00071719027
364743,0.00011911521
373971,0.0
378060,0.0
363477,2.6799806e-05
370718,0.0
364779,1.5485632e-05
357320,0.0001164034
356749,0.012920638
363764,0.00011779536
360789,0.00025538867
360281,0.007977806
358996,0.0008576947
368091,0.0
357319,0.011589198
354799,2.9126742e-05
368953,0.0
358983,0.0068268706
368739,0.0
365447,0.0
377627,0.0
353571,0.009793157
369442,0.0
370906,0.0
361442,0.0014362227
353405,0.00472992
355911,8.487302e-05
372793,0.0
358451,0.00032571115
362074,0.00055391574
361565,0.00010360179
371962,0.0
355789,0.0028483882
354959,0.010122697
369550,0.0
355221,0.00023976342
365295,0.0
357300,0.00206736
371082,0.0
369337,0.0
368053,0.0
374123,0.0
367391,0.0
356637,0.0654094
373773,0.0
376100,0.0
371408,0.0
359819,3.603978e-05
359369,0.39335823
362850,0.00012389294
371415,0.0
358026,0.010400449
369807,0.0
353056,6.443209e-06
368429,0.0
368418,0.0
377205,0.0
355404,4.164739e-05
374622,0.0
372341,0.0
364994,0.040977042
365457,0.0
377632,0.0
355915,1.3582166e-05
378377,0.0
364458,0.0011652618
365384,0.0
374446,0.0
376102,0.0
375780,0.0
372324,0.0
354256,8.006952e-05
355183,0.0056092623
355501,0.00010375315
364612,0.011043215
364898,0.03101869
368269,0.0
365208,0.0
354178,0.08272562
357092,0.032219518
356639,1.5485632e-05
355150,0.00014108352
375299,0.0
369018,0.0
362151,0.0064469352
362468,0.00056959264
371815,0.0
370818,0.0
360786,0.0007739906
367364,0.0
367546,0.0
370924,0.0
377651,0.0
355519,0.019002786
369980,0.0
377490,0.0
361437,0.0006552397
356313,8.487302e-05
369795,0.0
356422,0.0016741977
369983,0.0
364047,0.04378383
376355,0.0
378388,0.0
367205,0.0
371420,0.0
356229,3.811688e-05
352888,6.292309e-05
352877,2.7878782e-06
360854,0.04378383
359376,0.003497602
371598,0.0
356120,1.5774196e-05
359384,0.024569537
370576,0.0
352507,0.0016467527
360049,0.00012486905
355725,0.00014427966
371604,0.0
361146,0.00699236
373378,0.0
376920,0.0
360990,0.00015419156
358980,0.0012670875
363682,6.853382e-05
371826,0.0
361867,0.00085737684
352332,8.006952e-05
370592,0.0
356315,0.0009471452
374824,0.0
369606,0.0
372332,0.0
368058,0.0
363738,0.006036368
367891,0.0
368264,0.0
366716,0.0
364252,0.0035215456
375436,0.0
364767,0.00046993932
367899,0.0
377786,0.0
363036,0.019504793
374146,0.0
353083,4.180779e-05
373685,0.0
361996,0.0010825591
354613,1.9554787e-05
353231,0.012038917
361141,0.00013388786
357122,0.0022141817
352886,1.3582166e-05
355216,0.00020409103
357788,0.011708609
378303,0.0
359116,0.0058225095
358987,0.000623788
378381,0.0
354565,0.0020336118
368437,0.0
353851,0.00031694447
367180,0.0
358029,1.2269216e-05
368097,0.0
356962,0.0004100396
377001,0.0
355549,0.010122697
370734,0.0
372264,0.0
359143,0.00021460046
355773,2.9822804e-06
362488,0.00085737684
372230,0.0
352557,8.37757e-06
354951,0.0003859216
371610,0.0
373983,0.0
354048,0.0030994671
354971,0.2536113
366526,0.0
366663,0.0
355812,0.00031083802
377738,0.0
367925,0.0
360066,0.004559937
365728,0.0
370695,0.0
373949,0.0
371265,0.0
371404,0.0
372131,0.0
373344,0.0
370909,0.0
367004,0.0
370896,0.0
368267,0.0
357519,2.501807e-05
359373,0.0031812345
374456,0.0
377796,0.0
361721,9.8056196e-05
363439,0.013092226
376638,0.0
360235,0.00023166522
356288,0.00055391574
372896,0.0
363684,0.0011391882
368260,0.0
360825,0.0058225095
354778,9.846345e-06
358192,0.0084281145
375171,0.0
373796,0.0
364748,8.006952e-05
367511,0.0
369877,0.0
367930,0.0
371375,0.0
366095,0.0
375307,0.0
375028,0.0
367023,0.0
369329,0.0
360661,6.292309e-05
371980,0.0
366987,0.0
354471,0.0001539041
356221,2.9126742e-05
376086,0.0
363322,0.0016685645
375587,0.0
374582,0.0
371989,0.0
366885,0.0
377504,0.0
361851,0.00026365655
366492,0.0
373214,0.0
367719,0.0
377898,0.0
369793,0.0
372679,0.0
370157,0.0
363446,0.030639106
367365,0.0
368287,0.0
356941,0.00010360179
360040,0.0010073065
363336,0.039008733
361147,2.9822804e-06
357084,3.6675792e-05
376338,0.0
356957,2.7878782e-06
371811,0.0
355787,0.001550024
360065,1.9100444e-05
378187,0.0
373669,0.0
364475,0.0006755064
373424,0.0
367183,0.0
374590,0.0
355431,2.1248563e-05
368270,0.0
361261,9.289321e-05
359227,0.0019386931
353561,0.008706518
360601,0.00085737684
355373,7.0695474e-05
373680,0.0
374779,0.0
363020,0.012038917
356179,0.00032049287
353857,0.00891574
368987,0.0
369777,0.0
377194,0.0
371967,0.0
369585,0.0
358212,0.00044612182
352859,0.00042032593
360592,0.022011325
375296,0.0
367927,0.0
364196,0.0004100396
378249,0.0
355212,5.984768e-05
373104,0.0
364295,0.001766521
372563,0.0
375313,0.0
371613,0.0
369315,0.0
356774,0.010122697
374914,0.0
374604,0.0
367336,0.0
354798,0.00010712603
352658,4.5267483e-05
363773,0.00031083802
356408,2.654152e-05
375912,0.0
356420,0.0005349957
354470,7.4911775e-05
375147,0.0
358444,0.00012407773
356746,0.00014940668
369810,0.0
369034,0.0
364006,3.6147136e-05
378384,0.0
354850,8.487302e-05
362005,0.00016922105
352488,0.00032049287
368718,0.0
355884,0.16707803
374764,0.0
363307,0.010400449
374432,0.0
365191,0.0
363123,0.00014108352
377779,0.0
358620,0.095867634
365126,0.0
362701,0.0001970343
368196,0.0
354675,2.1248563e-05
376477,0.0
354658,8.006952e-05
352501,6.6187386e-06
360290,2.2801605e-05
378101,0.0
369450,0.0
361313,0.046262596
376116,0.0
371772,0.0
363755,0.0007445375
356052,0.00018258322
366078,0.0
369631,0.0
356779,0.00014390307
372556,0.0
356634,2.2801605e-05
375918,0.0
365009,0.04378383
371584,0.0
361234,0.0009843727
378409,0.0
363914,8.006952e-05
357889,2.9822804e-06
360839,0.00029306783
364478,0.00012559582
369470,0.0
367551,0.0
357484,0.00019409967
354795,0.0013142788
360406,1.175148e-05
365900,0.0
365776,0.0
372085,0.0
354039,0.00032049287
377766,0.0
362175,0.07432641
359650,0.00018258322
363465,2.7878782e-06
363282,0.018763322
357493,0.00026365655
354807,9.558868e-05
372107,0.0
362246,0.019504793
372282,0.0
376865,0.0
367536,0.0
363154,0.0003268244
365314,0.0
361547,0.0021595152
375285,0.0
374556,0.0
360598,6.2048304e-05
373480,0.0
377931,0.0
365602,0.0
367495,0.0
357513,0.0017525502
368289,0.0
370249,0.0
366870,0.0
373445,0.0
365437,0.0
374139,0.0
367384,0.0
357285,0.002256898
356944,0.010457296
371255,0.0
366107,0.0
357441,1.3481149e-05
364167,0.00038420144
357067,0.0010073065
370545,0.0
372534,0.0
360075,6.2048304e-05
368973,0.0
372125,0.0
364194,5.0968974e-06
371597,0.0
373106,0.0
365594,0.0
366098,0.0
367566,0.0
366263,0.0
359113,3.5477806e-05
371105,0.0
377618,0.0
366100,0.0
370929,0.0
360269,0.0014362227
356614,0.018872004
376233,0.0
363033,0.002343343
355178,2.654152e-05
367400,0.0
353556,0.017588966
354855,6.292309e-05
367910,0.0
354401,0.00014108352
355417,0.0001164034
354817,0.027472531
361290,0.034339163
369476,0.0
376243,0.0
360646,0.5185704
376486,0.0
366101,0.0
354022,0.0011961437
357094,1.9100444e-05
373928,0.0
368256,0.0
354826,0.00699236
359782,4.7150847e-05
373447,0.0
366860,0.0
369588,0.0
366804,0.0
368433,0.0
361718,1.175148e-05
359784,2.9822804e-06
375599,0.0
361828,0.00091120135
361306,6.825597e-05
364721,0.035668094
369586,0.0
357091,0.005002714
364999,0.00014028669
362918,0.0002532452
367522,0.0
366974,0.0
373823,0.0
375195,0.0
371657,0.0
361263,0.0014024976
365747,0.0
358600,0.06629949
356390,8.147379e-05
364182,4.7150847e-05
353587,0.0016741977
376120,0.0
364251,0.037447136
373824,0.0
363730,0.0021193982
363288,5.0642106e-05
362243,0.012607617
355741,0.00035652527
355677,0.02210449
359223,0.0020180908
368594,0.0
360827,1.7205151e-05
371621,0.0
355565,0.020219252
370701,0.0
375622,0.0
365867,0.0
360951,0.0023453985
356057,4.166598e-05
374602,0.0
367920,0.0
360260,0.0001173402
358237,6.6187386e-06
372877,0.0
371593,0.0
360597,0.0068268706
364048,0.06431615
357893,0.00044204548
355166,0.017588966
372326,0.0
375908,0.0
353229,2.9822804e-06
370103,0.0
368402,0.0
369180,0.0
355168,0.00011528527
372103,0.0
367898,0.0
375126,0.0
367735,0.0
359272,8.006952e-05
368677,0.0
369174,0.0
368012,0.0
374576,0.0
373953,0.0
369308,0.0
354452,0.09134255
370209,0.0
365187,0.0
363757,0.004559937
378414,0.0
377807,0.0
355678,0.0010073065
370147,0.0
367220,0.0
374558,0.0
375294,0.0
370270,0.0
352305,5.0081697e-05
372557,0.0
372133,0.0
357907,6.292309e-05
358256,2.901413e-05
358956,0.00014108352
352280,8.069959e-06
358213,0.0008776697
358693,0.0027943193
372110,0.0
373472,0.0
376191,0.0
355633,0.011708609
357093,0.0007445375
368240,0.0
362220,0.0006552397
362477,0.0012670875
362717,0.00048660292
371097,0.0
359222,0.00015228214
358988,0.00085737684
372102,0.0
372249,0.0
354796,0.00035652527
357688,0.0022162085
366665,0.0
356187,6.6187386e-06
354978,0.00054694596
372895,0.0
368403,0.0
367214,0.0
364643,0.00015228214
356757,4.629578e-05
369549,0.0
361556,0.0013239476
352816,0.007331258
375857,0.0
374905,0.0
361459,0.00046993932
369006,0.0
367192,0.0
368839,0.0
365462,0.0
375318,0.0
375781,0.0
376878,0.0
360810,5.933388e-06
377471,0.0
371362,0.0
365434,0.0
352494,0.0012393992
363467,0.0016999543
356617,0.028961139
373468,0.0
363759,0.00026365655
372736,0.0
376454,0.0
352320,7.557266e-06
368415,0.0
367005,0.0
362127,0.0021595152
367908,0.0
362941,0.0003166892
358592,0.0038244382
364722,0.0022427496
374289,0.0
373681,0.0
373653,0.0
371788,0.0
359849,0.010122697
378419,0.0
359385,0.5185704
368864,0.0
352871,7.542724e-05
368600,0.0
360064,0.005002714
367884,0.0
355532,4.629578e-05
374787,0.0
368061,0.0
366706,0.0
367886,0.0
372232,0.0
375040,0.0
360513,0.0011391882
365168,0.0
363315,0.00020910049
352301,3.8139824e-05
366205,0.0
353030,0.00013875768
357098,0.00019010185
376886,0.0
359851,0.00018217908
355745,0.0034459825
367613,0.0
361863,0.00031083802
354014,0.00033650707
358452,2.654152e-05
372340,0.0
366509,0.0
367571,0.0
363906,0.00088217
378396,0.0
371084,0.0
372902,0.0
365534,0.0
378251,0.0
369599,0.0
356594,0.0037630536
378405,0.0
353054,0.00029990642
375301,0.0
354847,0.03038882
363453,0.00010360179
370737,0.0
358602,9.031148e-05
376083,0.0
361847,2.654152e-05
358193,3.6147136e-05
372898,0.0
361855,0.0012670875
352316,0.003059963
360043,8.147379e-05
373816,0.0
356602,0.82019633
360730,0.30345252
364493,0.00073814887
368222,0.0
365442,0.0
352874,2.9822804e-06
353198,0.00014427966
371065,0.0
370288,0.0
362486,0.00031083802
368085,0.0
368425,0.0
371633,0.0
368834,0.0
375166,0.0
358463,1.27275425e-05
373827,0.0
357475,1.0268252e-05
373965,0.0
374296,0.0
356304,0.0010670603
377629,0.0
365751,0.0
373123,0.0
372743,0.0
367932,0.0
367540,0.0
362245,1.3582166e-05
364976,0.1103814
374327,0.0
366930,0.0
358232,0.00014390307
368432,0.0
364963,0.0032446077
369798,0.0
366871,0.0
366515,0.0
369546,0.0
375473,0.0
355193,0.0006074107
375310,0.0
366066,0.0
358466,0.0068268706
358709,3.2651784e-05
362824,1.2422165e-05
355152,0.00010705781
372711,0.0
377638,0.0
370891,0.0
368559,0.0
367879,0.0
362155,0.014876579
357314,6.311624e-05
371079,0.0
372096,0.0
360976,0.0011876187
359681,0.0003649091
376504,0.0
353831,0.0017595456
353596,1.1935228e-05
354967,0.0006451602
355201,0.09134255
373469,0.0
373371,0.0
361463,0.05728281
356776,8.5541724e-05
356186,0.00044762553
376512,0.0
369805,0.0
372241,0.0
375048,0.0
360402,0.00014390307
357670,0.0011961437
371387,0.0
362132,0.0011652618
360590,0.00011779536
375452,0.0
355182,1.2675578e-05
370164,0.0
364480,2.9822804e-06
374927,0.0
362219,0.00049099216
362926,0.0006552397
377183,0.0
364309,0.00013677486
369487,0.0
370257,0.0
364044,6.6187386e-06
371281,0.0
362470,2.654152e-05
356189,0.00054694596
376832,0.0
367753,0.0
355458,0.00015338723
358736,0.0046433094
367711,0.0
370573,0.0
359603,0.0023453985
378083,0.0
364961,0.000145158
361294,0.00017338981
373984,0.0
354950,0.0057865633
370910,0.0
368720,0.0
369004,0.0
373258,0.0
372331,0.0
358836,0.00032049287
354652,0.006628592
363153,0.0006074107
352660,0.00017404775
359361,0.005833116
369804,0.0
361709,0.0024776515
356386,0.0009835463
357850,1.4663163e-05
364776,0.0008565435
365167,0.0
372323,0.0
375924,0.0
361849,0.0007445375
376323,0.0
374455,0.0
376888,0.0
372769,0.0
374316,0.0
353178,0.0008390593
374603,0.0
367363,0.0
375321,0.0
376839,0.0
367926,0.0
370188,0.0
374259,0.0
354449,6.2048304e-05
356426,5.984768e-05
364633,0.00056959264
364030,0.00018217908
369017,0.0
372226,0.0
366994,0.0
356600,1.9554787e-05
376096,0.0
367215,0.0
370885,0.0
355759,0.33790153
360581,0.0043571745
361312,0.00269587
367553,0.0
352520,0.0052946727
362724,0.000100359954
